faceoffWinPct,goals_against,goalsAgainstPerGame,goals_for,goalsForPerGame,losses,ot_losses,penaltyKillNetPct,pk_pct,pointPct,points,powerPlayNetPct,pp_pct,regulationAndOtWins,seasonId,shots_against_per_game,shots_per_game,teamFullName,teamId,teamShutouts,ties,wins,winsInRegulation,winsInShootout,team,season,win_pct,goal_diff_per_game,name,team.1,position,situation,games_played_y,xGoalsPercentage,corsi_pct,fenwickPercentage,iceTime,xOnGoalFor,xgf,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shots_for,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,gf,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,hdcf,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xga,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shots_against,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,ga,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,hdca,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,goalie_gsax,goalie_sv_pct,games_played,games,xgf_per60,xga_per60,hdcf_per60,hdca_per60,xgf_pct,goals_for_per_game,goals_against_per_game
0.504198,154,2.75,183,3.26785,19,2,0.837662,0.824676,0.64285,72,0.252873,0.275862,35,20202021,30.660714285714285,29.928571428571427,Edmonton Oilers,22,3,,35,31,0,EDM,20202021,0.625,0.5178571428571429,EDM,EDM,Team Level,all,56,0.53,0.49,0.49,202144.0,1654.81,174.76,116.48,357.88,53.31,910.81,670.75,168.45,175.52,169.22,1676.0,608.0,741.0,3025.0,183.0,108.0,20.0,369.0,48.0,734.0,842.0,1493.0,2101.0,169.0,382.0,1501.0,1420.0,374.0,666.0,1554.0,561.0,169.0,47.02,67.63,60.11,50.0,76.0,57.0,3045.38,2284.0,2297.1,449.0,25.67,23.86,23.97,176.47,177.29,173.02,1660.82,156.46,115.25,377.11,55.57,949.1,677.51,149.02,156.79,149.38,1717.0,614.0,801.0,3132.0,154.0,121.0,22.0,378.0,65.0,729.0,884.0,1563.0,2177.0,190.0,421.0,1476.0,1409.0,403.0,653.0,1724.0,467.0,140.0,51.57,56.11,48.77,50.0,61.0,43.0,3113.03,2331.0,2322.94,449.0,25.19,27.03,27.03,154.61,155.07,149.96,1.7837249854211406,0.9114154236756838,56,56,0.051871932879531416,0.04644016146905176,0.05016226056672471,0.041554535380718696,0.5276251434092144,3.267857142857143,2.75
0.513717,125,2.23214,152,2.71428,17,7,0.866666,0.837038,0.63392,71,0.1875,0.1875,28,20202021,28.392857142857142,29.0,New York Islanders,2,10,,32,24,4,NYI,20202021,0.5714285714285714,0.48214285714285715,NYI,NYI,Team Level,all,56,0.53,0.49,0.5,205063.0,1569.7,148.64,113.26,355.89,52.17,887.77,635.26,143.23,149.75,144.33,1624.0,569.0,683.0,2876.0,152.0,103.0,24.0,355.0,68.0,636.0,879.0,1472.0,2041.0,145.0,314.0,1503.0,1455.0,269.0,465.0,1635.0,401.0,157.0,45.52,49.67,53.46,50.0,49.0,53.0,2923.31,2193.0,2219.4,224.0,24.62,23.48,23.48,149.79,150.94,147.45,1588.4,129.63,108.16,367.77,51.64,908.37,658.44,124.26,129.3,123.96,1590.0,634.0,797.0,3021.0,125.0,100.0,22.0,352.0,71.0,697.0,879.0,1465.0,2099.0,153.0,326.0,1413.0,1264.0,321.0,537.0,1750.0,374.0,100.0,47.98,45.7,35.94,46.0,47.0,32.0,3002.81,2224.0,2217.5,272.0,23.45,23.17,23.17,129.9,129.6,127.18,1.9875486049291016,0.9285053700371924,56,56,0.04349102470947952,0.03792883162735355,0.04593710225637975,0.029259300800241878,0.5341574729579186,2.7142857142857144,2.232142857142857
0.516989,154,2.75,151,2.69642,23,2,0.790697,0.755814,0.57142,64,0.163522,0.1761,26,20202021,31.285714285714285,29.928571428571427,Nashville Predators,18,5,,31,21,5,NSH,20202021,0.5535714285714286,-0.05357142857142857,NSH,NSH,Team Level,all,56,0.49,0.5,0.5,204407.0,1663.71,147.83,115.53,382.34,54.95,957.24,676.11,143.22,148.26,143.64,1676.0,658.0,668.0,3002.0,151.0,112.0,22.0,360.0,66.0,739.0,906.0,1525.0,2183.0,196.0,442.0,1627.0,1146.0,274.0,420.0,1789.0,421.0,124.0,51.98,52.19,43.67,53.0,53.0,45.0,2996.57,2334.0,2329.49,240.0,25.35,26.29,26.41,146.77,147.1,143.88,1646.37,156.21,113.12,369.35,52.53,927.35,680.44,150.8,156.96,151.58,1752.0,547.0,733.0,3032.0,154.0,118.0,22.0,434.0,53.0,689.0,851.0,1598.0,2145.0,190.0,416.0,1521.0,1019.0,285.0,422.0,1736.0,427.0,136.0,50.53,52.38,53.3,47.0,53.0,54.0,3054.06,2299.0,2315.63,255.0,24.61,28.09,28.09,152.75,153.65,150.8,5.972896013462832,0.9230343850269768,56,56,0.04339283879710578,0.045852637140606736,0.036397970715288615,0.03992035497805849,0.4862189185633469,2.6964285714285716,2.75
0.504565,152,2.71428,170,3.03571,23,3,0.825503,0.80537,0.5625,63,0.21118,0.229813,30,20202021,30.589285714285715,29.660714285714285,Winnipeg Jets,52,5,,30,24,0,WPG,20202021,0.5357142857142857,0.32142857142857145,WPG,WPG,Team Level,all,56,0.47,0.49,0.49,202864.0,1586.9,154.29,111.74,362.13,53.22,913.43,651.2,147.82,154.82,148.39,1661.0,585.0,741.0,2987.0,170.0,113.0,22.0,392.0,46.0,725.0,800.0,1491.0,2076.0,168.0,362.0,1488.0,1298.0,335.0,557.0,1649.0,446.0,151.0,48.09,53.13,53.07,44.0,67.0,59.0,2998.57,2246.0,2252.42,452.0,24.64,23.74,23.74,155.19,155.7,151.56,1701.94,172.53,122.95,378.47,54.95,947.18,686.92,165.37,173.23,166.09,1713.0,650.0,767.0,3130.0,152.0,140.0,21.0,359.0,57.0,754.0,901.0,1561.0,2211.0,178.0,380.0,1469.0,1241.0,362.0,675.0,1653.0,541.0,169.0,49.92,65.41,57.2,41.0,62.0,49.0,3129.69,2363.0,2367.14,511.0,26.96,29.61,29.65,169.84,170.51,167.24,13.671461885507131,0.9189356200339204,56,56,0.04563352788074769,0.05102827510055998,0.04466046218156006,0.049984225885322184,0.4720947310446117,3.0357142857142856,2.7142857142857144
0.533227,167,2.98214,167,2.98214,20,9,0.812865,0.777778,0.5625,63,0.225806,0.232258,25,20202021,29.785714285714285,29.017857142857142,St. Louis Blues,19,1,,27,19,2,STL,20202021,0.48214285714285715,0.0,STL,STL,Team Level,all,56,0.46,0.48,0.48,204930.0,1538.68,134.83,103.54,355.89,50.26,873.9,626.65,130.75,135.87,131.74,1625.0,521.0,739.0,2885.0,167.0,107.0,20.0,296.0,41.0,717.0,818.0,1458.0,1979.0,191.0,432.0,1677.0,1257.0,338.0,447.0,1677.0,343.0,126.0,48.01,41.68,45.13,60.0,61.0,46.0,2902.59,2146.0,2156.39,280.0,22.75,21.5,21.51,136.01,136.95,133.95,1672.38,156.89,114.16,393.11,54.77,934.89,666.24,151.13,157.42,151.64,1668.0,653.0,758.0,3079.0,167.0,150.0,33.0,385.0,39.0,719.0,861.0,1501.0,2154.0,174.0,398.0,1467.0,1147.0,350.0,473.0,1741.0,422.0,158.0,48.46,50.91,57.52,63.0,54.0,50.0,3075.87,2321.0,2323.14,305.0,25.16,36.22,36.22,145.76,145.94,143.18,-1.189966716031283,0.9102795590006592,56,56,0.0394759186063534,0.04593470941297028,0.03689064558629776,0.046259698433611475,0.46218977101330044,2.982142857142857,2.982142857142857
0.444811,155,2.76785,176,3.14285,23,6,0.869822,0.822486,0.53571,60,0.184357,0.206703,26,20202021,29.732142857142858,28.714285714285715,New York Rangers,3,5,,27,24,1,NYR,20202021,0.48214285714285715,0.375,NYR,NYR,Team Level,all,56,0.5,0.48,0.49,203422.0,1592.95,148.35,110.1,361.91,52.51,901.02,646.11,143.27,149.41,144.31,1608.0,612.0,663.0,2883.0,176.0,110.0,28.0,358.0,70.0,618.0,888.0,1432.0,2044.0,203.0,474.0,1347.0,1288.0,388.0,526.0,1669.0,402.0,149.0,45.39,49.05,53.9,60.0,51.0,65.0,2902.39,2220.0,2234.4,282.0,24.35,25.55,25.83,146.86,147.8,144.35,1658.48,147.73,114.59,384.81,54.5,945.13,688.24,143.34,147.94,143.56,1665.0,670.0,765.0,3100.0,155.0,100.0,18.0,381.0,62.0,754.0,883.0,1510.0,2180.0,219.0,499.0,1680.0,1225.0,368.0,467.0,1787.0,403.0,145.0,49.4,48.35,49.98,49.0,52.0,54.0,3099.14,2335.0,2336.03,216.0,25.07,20.09,20.15,152.66,152.96,149.95,0.0163398285035467,0.9120197333734904,56,56,0.04375632920726372,0.04357345813137222,0.04394804888360158,0.04276823549075321,0.501047014320454,3.142857142857143,2.767857142857143
0.518334,148,2.64285,156,2.78571,19,14,0.810457,0.79085,0.53571,60,0.210191,0.235668,21,20202021,27.125,30.357142857142858,Dallas Stars,25,4,,23,17,2,DAL,20202021,0.4107142857142857,0.14285714285714285,DAL,DAL,Team Level,all,56,0.52,0.52,0.52,206114.0,1654.93,144.19,111.48,385.01,55.66,949.19,686.47,139.87,144.39,140.06,1700.0,632.0,790.0,3122.0,156.0,122.0,32.0,324.0,64.0,760.0,906.0,1544.0,2176.0,171.0,378.0,1665.0,1386.0,277.0,491.0,1790.0,427.0,115.0,51.87,50.92,41.39,45.0,62.0,49.0,3121.56,2332.0,2329.83,253.0,24.5,27.02,27.02,141.67,141.75,139.14,1534.21,134.4,102.11,353.43,51.49,866.01,651.55,130.22,134.67,130.49,1519.0,640.0,722.0,2881.0,148.0,92.0,22.0,334.0,48.0,711.0,826.0,1371.0,2011.0,173.0,384.0,1554.0,1247.0,266.0,511.0,1695.0,352.0,112.0,47.91,42.32,44.16,47.0,50.0,51.0,2887.27,2159.0,2168.54,294.0,22.5,20.06,21.15,135.74,136.01,133.26,-5.992116672878499,0.9112099663070826,56,56,0.04197385912650281,0.039123979933434895,0.03347661973470992,0.03260331661119575,0.517570623496895,2.7857142857142856,2.642857142857143
0.540254,197,3.51785,160,2.85714,23,8,0.736526,0.730539,0.51785,58,0.155688,0.191616,22,20202021,29.214285714285715,30.178571428571427,Philadelphia Flyers,4,3,,25,17,3,PHI,20202021,0.44642857142857145,-0.6607142857142857,PHI,PHI,Team Level,all,56,0.49,0.52,0.52,205250.0,1695.47,150.33,118.43,396.73,56.01,945.19,689.32,145.91,149.66,145.25,1690.0,666.0,776.0,3132.0,160.0,139.0,25.0,389.0,76.0,669.0,923.0,1530.0,2196.0,189.0,411.0,1739.0,1219.0,293.0,443.0,1774.0,437.0,145.0,48.38,53.75,48.21,40.0,60.0,60.0,3084.33,2356.0,2330.14,274.0,26.1,26.08,26.14,150.29,149.7,147.29,1601.34,157.55,110.17,359.43,51.83,879.94,649.08,153.69,159.12,155.24,1636.0,572.0,669.0,2877.0,197.0,118.0,27.0,394.0,62.0,574.0,864.0,1439.0,2011.0,180.0,396.0,1479.0,1209.0,340.0,469.0,1620.0,428.0,160.0,45.59,52.6,59.37,64.0,63.0,70.0,2929.42,2208.0,2238.88,278.0,24.37,25.94,26.3,155.63,157.04,154.83,-14.709611841263907,0.8863061345485315,56,56,0.04394543239951279,0.046056029232643125,0.04238733252131547,0.04677222898903776,0.48827465246199825,2.857142857142857,3.517857142857143
0.499513,160,2.85714,155,2.76785,27,3,0.813953,0.802326,0.49107,55,0.142857,0.182857,25,20202021,28.160714285714285,30.160714285714285,Calgary Flames,20,4,,26,22,1,CGY,20202021,0.4642857142857143,-0.08928571428571429,CGY,CGY,Team Level,all,56,0.52,0.52,0.52,202607.0,1694.9,159.16,120.24,381.81,55.58,982.48,696.72,151.86,159.58,152.26,1689.0,707.0,748.0,3144.0,155.0,111.0,23.0,446.0,83.0,741.0,860.0,1534.0,2241.0,201.0,445.0,1541.0,1174.0,405.0,687.0,1774.0,471.0,151.0,50.21,56.2,52.75,55.0,53.0,47.0,3147.01,2396.0,2397.07,401.0,26.47,26.97,26.97,158.67,158.93,153.87,1566.23,147.3,106.73,354.7,50.46,871.38,645.42,142.72,147.6,142.99,1577.0,599.0,677.0,2853.0,160.0,92.0,23.0,400.0,54.0,663.0,807.0,1417.0,2016.0,201.0,447.0,1544.0,1055.0,395.0,681.0,1585.0,456.0,135.0,44.14,54.44,48.73,47.0,63.0,50.0,2856.91,2176.0,2181.08,445.0,23.61,19.69,19.69,151.24,151.31,148.35,-6.51240527897997,0.90354812886576,56,56,0.04713361334998297,0.04362139511468015,0.044717112439353036,0.039978875359686486,0.5193499967369314,2.767857142857143,2.857142857142857
0.463446,184,3.28571,159,2.83928,25,7,0.788079,0.768212,0.49107,55,0.177142,0.217142,22,20202021,33.55357142857143,29.107142857142858,Chicago Blackhawks,16,4,,24,15,2,CHI,20202021,0.42857142857142855,-0.44642857142857145,CHI,CHI,Team Level,all,56,0.46,0.47,0.46,204920.0,1495.12,137.89,101.5,335.1,48.22,838.29,618.07,134.2,137.77,134.11,1630.0,450.0,755.0,2835.0,159.0,91.0,20.0,382.0,47.0,616.0,785.0,1471.0,1921.0,159.0,344.0,1438.0,1196.0,361.0,537.0,1559.0,403.0,118.0,44.56,48.72,44.61,50.0,65.0,44.0,2813.78,2080.0,2070.89,387.0,22.43,21.89,21.89,138.37,138.34,136.04,1763.92,161.43,120.22,406.8,58.5,987.61,724.51,154.9,162.95,156.35,1879.0,581.0,769.0,3229.0,184.0,139.0,37.0,394.0,54.0,772.0,917.0,1695.0,2276.0,181.0,384.0,1666.0,1451.0,392.0,547.0,1849.0,457.0,154.0,52.47,55.35,53.61,61.0,55.0,68.0,3274.18,2460.0,2488.86,354.0,26.17,31.94,32.01,155.53,156.91,153.8,-7.922369184260333,0.9083562734164338,56,56,0.04037380441147764,0.047266250243997665,0.03455006831934414,0.045090767128635564,0.46067753574769477,2.8392857142857144,3.2857142857142856
0.47387,189,3.375,155,2.76785,28,5,0.830409,0.789474,0.45535,51,0.126436,0.155172,21,20202021,32.125,29.696428571428573,Ottawa Senators,9,2,,23,18,2,OTT,20202021,0.4107142857142857,-0.6071428571428571,OTT,OTT,Team Level,all,56,0.48,0.48,0.48,203525.0,1655.17,149.54,114.21,379.74,54.62,936.33,688.55,144.67,149.27,144.36,1663.0,660.0,713.0,3036.0,155.0,129.0,23.0,354.0,71.0,733.0,881.0,1508.0,2168.0,208.0,489.0,1469.0,1541.0,351.0,665.0,1728.0,470.0,125.0,50.18,55.59,43.77,42.0,69.0,44.0,3000.58,2323.0,2304.43,483.0,24.88,23.38,23.66,150.77,150.47,147.25,1755.31,162.73,123.84,397.04,56.88,1004.69,732.82,155.55,163.7,156.5,1799.0,679.0,807.0,3285.0,189.0,114.0,28.0,432.0,59.0,824.0,860.0,1610.0,2289.0,204.0,491.0,1631.0,1308.0,325.0,651.0,1831.0,491.0,156.0,51.77,58.94,52.02,63.0,69.0,57.0,3336.46,2478.0,2505.81,392.0,27.03,27.15,27.42,162.34,163.24,159.22,-7.123025894049561,0.9000364221861782,56,56,0.044085001842525486,0.04797346763296892,0.03685050976538509,0.04598943618720059,0.4788804560156275,2.767857142857143,3.375
0.523402,187,3.33928,148,2.64285,29,4,0.830601,0.797815,0.44642,50,0.148387,0.174193,20,20202021,33.392857142857146,29.089285714285715,Vancouver Canucks,23,1,,23,17,3,VAN,20202021,0.4107142857142857,-0.6964285714285714,VAN,VAN,Team Level,all,56,0.45,0.47,0.47,203354.0,1576.87,148.37,107.91,362.07,53.45,907.72,658.47,142.53,148.17,142.32,1629.0,609.0,727.0,2965.0,148.0,100.0,20.0,391.0,66.0,643.0,890.0,1481.0,2090.0,202.0,471.0,1655.0,1063.0,381.0,530.0,1662.0,437.0,139.0,47.44,52.02,48.91,47.0,55.0,46.0,2947.82,2238.0,2229.98,361.0,23.69,23.93,23.93,148.13,148.07,144.71,1831.18,183.59,131.88,403.16,60.9,1042.49,742.98,177.43,185.24,179.02,1870.0,695.0,805.0,3370.0,187.0,128.0,28.0,458.0,79.0,800.0,913.0,1683.0,2378.0,185.0,424.0,1507.0,1173.0,321.0,493.0,1829.0,565.0,171.0,54.86,68.15,60.58,54.0,69.0,64.0,3414.44,2565.0,2588.66,339.0,29.03,28.16,28.55,184.07,185.38,181.18,0.0134272882528956,0.9069019907006556,56,56,0.04377686202385987,0.054168592700414055,0.04101222498696854,0.05045388829332101,0.44695143993252195,2.642857142857143,3.3392857142857144
0.506205,169,3.01785,142,2.53571,28,7,0.855345,0.836478,0.4375,49,0.171597,0.189349,20,20202021,31.178571428571427,28.357142857142858,Los Angeles Kings,26,2,,21,19,1,LAK,20202021,0.375,-0.48214285714285715,L.A,L.A,Team Level,all,56,0.45,0.48,0.48,203437.0,1577.41,132.82,108.21,373.84,51.14,893.3,637.71,128.35,132.72,128.22,1588.0,609.0,693.0,2890.0,142.0,145.0,31.0,344.0,60.0,719.0,787.0,1446.0,2055.0,171.0,377.0,1509.0,1065.0,195.0,406.0,1746.0,316.0,135.0,47.15,38.12,47.54,48.0,45.0,49.0,2856.66,2197.0,2179.1,291.0,23.6,31.02,31.27,125.15,124.71,122.6,1740.06,164.21,120.38,397.14,55.79,977.66,705.8,156.84,166.19,158.74,1746.0,675.0,745.0,3166.0,169.0,158.0,27.0,377.0,44.0,703.0,970.0,1577.0,2252.0,181.0,403.0,1473.0,1248.0,252.0,303.0,1832.0,404.0,185.0,53.29,48.45,62.48,59.0,57.0,53.0,3225.31,2421.0,2461.32,198.0,26.46,35.57,35.82,154.86,156.8,153.13,-3.0344681743926367,0.9088582053363602,56,56,0.03917281517128152,0.04843071810929182,0.039815766060254526,0.05456234608257102,0.4471602195064472,2.5357142857142856,3.017857142857143
0.484157,196,3.5,146,2.60714,28,7,0.831521,0.804348,0.4375,49,0.115384,0.141025,16,20202021,31.982142857142858,30.035714285714285,San Jose Sharks,28,2,,21,15,5,SJS,20202021,0.375,-0.8928571428571429,S.J,S.J,Team Level,all,56,0.5,0.48,0.48,204557.0,1655.25,157.02,116.38,385.67,54.1,926.96,675.86,151.19,156.82,150.99,1682.0,634.0,725.0,3041.0,146.0,161.0,26.0,352.0,63.0,690.0,905.0,1536.0,2170.0,204.0,466.0,1529.0,1250.0,426.0,387.0,1724.0,427.0,165.0,48.35,52.18,56.49,50.0,48.0,48.0,3023.25,2316.0,2311.31,205.0,25.59,32.07,32.07,150.55,150.26,147.59,1772.34,156.99,124.43,412.8,57.44,1004.77,722.63,151.93,158.48,153.43,1791.0,689.0,812.0,3292.0,196.0,132.0,31.0,389.0,47.0,798.0,918.0,1595.0,2284.0,186.0,417.0,1627.0,1103.0,392.0,391.0,1881.0,444.0,155.0,51.91,53.19,51.89,67.0,69.0,60.0,3337.44,2480.0,2504.08,175.0,27.34,27.25,27.25,157.01,158.49,155.18,-11.201861224489797,0.8977662418387122,56,56,0.04605660036077964,0.04604780085746272,0.048397268243081396,0.04546410047077343,0.5000477691793256,2.607142857142857,3.5
0.500822,168,3.0,125,2.23214,27,10,0.787096,0.787097,0.42857,48,0.087248,0.114093,17,20202021,31.839285714285715,27.285714285714285,Detroit Red Wings,17,2,,19,16,2,DET,20202021,0.3392857142857143,-0.7678571428571429,DET,DET,Team Level,all,56,0.46,0.46,0.46,204188.0,1480.09,133.68,97.74,331.03,46.32,807.88,612.35,128.46,134.04,128.78,1528.0,501.0,617.0,2646.0,125.0,105.0,21.0,312.0,39.0,619.0,829.0,1403.0,1904.0,179.0,384.0,1527.0,979.0,201.0,418.0,1549.0,359.0,121.0,43.09,45.07,45.51,40.0,43.0,42.0,2632.69,2029.0,2027.4,249.0,21.48,25.48,25.48,129.69,129.83,127.05,1743.67,159.8,117.23,395.33,55.69,971.02,716.93,153.96,161.26,155.38,1783.0,633.0,715.0,3131.0,168.0,110.0,20.0,362.0,54.0,790.0,932.0,1615.0,2248.0,165.0,364.0,1514.0,1101.0,276.0,385.0,1867.0,389.0,160.0,52.81,47.25,59.74,61.0,54.0,53.0,3175.45,2416.0,2438.93,195.0,25.67,27.74,27.8,157.66,159.13,155.81,-1.747941916502807,0.91310174502117,56,56,0.03928144651007895,0.04695672615432837,0.035555468489823105,0.047015495523733034,0.4554995229657898,2.232142857142857,3.0
0.453119,184,3.28571,134,2.39285,26,12,0.834586,0.789474,0.42857,48,0.136752,0.153846,15,20202021,32.410714285714285,29.017857142857142,Columbus Blue Jackets,29,2,,18,12,3,CBJ,20202021,0.32142857142857145,-0.8928571428571429,CBJ,CBJ,Team Level,all,56,0.43,0.46,0.47,205189.0,1555.33,127.08,104.68,358.14,50.74,866.08,652.28,122.48,126.52,121.96,1625.0,534.0,626.0,2785.0,134.0,107.0,26.0,387.0,54.0,645.0,832.0,1491.0,2025.0,141.0,309.0,1388.0,1226.0,316.0,481.0,1702.0,353.0,104.0,49.95,42.48,34.64,59.0,46.0,29.0,2764.2,2159.0,2147.48,236.0,22.43,21.83,21.89,127.62,127.11,125.24,1752.72,165.35,119.19,400.78,57.46,986.55,718.68,160.6,167.04,162.25,1815.0,633.0,789.0,3237.0,184.0,124.0,35.0,385.0,57.0,752.0,946.0,1631.0,2264.0,135.0,291.0,1674.0,1073.0,299.0,429.0,1860.0,429.0,159.0,54.07,51.51,59.76,67.0,50.0,67.0,3271.48,2448.0,2470.97,215.0,25.83,28.32,28.36,162.82,164.34,161.69,-7.507040536940562,0.9071078382123434,56,56,0.037159886738567856,0.04835054510719385,0.03041098694374455,0.046493720423609455,0.43456553705160206,2.392857142857143,3.2857142857142856
0.465723,189,3.375,145,2.58928,30,7,0.729729,0.70946,0.40178,45,0.109677,0.141935,19,20202021,31.053571428571427,28.803571428571427,New Jersey Devils,1,3,,19,15,0,NJD,20202021,0.3392857142857143,-0.7857142857142857,N.J,N.J,Team Level,all,56,0.47,0.5,0.49,204176.0,1598.24,144.56,107.9,367.4,51.78,900.58,648.72,140.31,144.41,140.15,1613.0,650.0,726.0,2989.0,145.0,105.0,25.0,400.0,62.0,664.0,887.0,1468.0,2118.0,149.0,338.0,1481.0,948.0,413.0,557.0,1713.0,431.0,119.0,51.24,52.14,41.18,51.0,54.0,40.0,2964.87,2263.0,2253.46,274.0,23.47,24.0,25.02,140.2,140.04,137.74,1677.72,164.7,115.13,383.74,54.83,936.57,671.59,159.81,166.2,161.29,1739.0,610.0,615.0,2964.0,189.0,129.0,27.0,444.0,77.0,644.0,866.0,1550.0,2160.0,170.0,372.0,1699.0,1061.0,403.0,451.0,1734.0,463.0,152.0,51.65,55.9,57.16,66.0,61.0,62.0,2995.3,2349.0,2364.1,226.0,25.18,28.79,28.79,159.59,161.1,158.2,-5.3441926549493965,0.8993342852114307,56,56,0.042480996787085654,0.048399420108141994,0.03496982995063083,0.04466734581929316,0.4674384013451465,2.5892857142857144,3.375
0.510262,177,3.16071,124,2.21428,30,9,0.810975,0.798781,0.38392,43,0.04878,0.08943,15,20202021,30.589285714285715,26.785714285714285,Anaheim Ducks,24,4,,17,11,2,ANA,20202021,0.30357142857142855,-0.9464285714285714,ANA,ANA,Team Level,all,56,0.45,0.48,0.48,204011.0,1538.12,128.14,101.67,357.81,50.34,870.61,647.49,124.02,127.86,123.76,1500.0,657.0,753.0,2910.0,124.0,105.0,17.0,372.0,39.0,633.0,884.0,1376.0,2033.0,203.0,460.0,1591.0,1290.0,309.0,484.0,1675.0,372.0,110.0,46.47,43.92,37.74,41.0,51.0,32.0,2885.8,2157.0,2139.76,273.0,22.04,22.37,22.37,127.74,127.52,125.54,1676.4,157.87,117.76,388.34,56.06,954.93,688.05,152.95,159.67,154.68,1713.0,650.0,736.0,3099.0,177.0,153.0,29.0,393.0,72.0,736.0,832.0,1536.0,2186.0,156.0,380.0,1527.0,1179.0,342.0,551.0,1778.0,431.0,154.0,52.13,51.38,54.36,56.0,63.0,58.0,3151.53,2363.0,2400.1,308.0,25.71,30.91,30.97,152.61,154.13,151.55,-5.540100638582248,0.9022469012955624,56,56,0.03768620319492576,0.046429849370867256,0.0323511967491949,0.04529167544887285,0.44802629278696543,2.2142857142857144,3.1607142857142856
0.495905,196,3.5,134,2.39285,34,7,0.812949,0.776979,0.33035,37,0.174825,0.20979,11,20202021,33.732142857142854,28.428571428571427,Buffalo Sabres,7,0,,15,11,4,BUF,20202021,0.26785714285714285,-1.1071428571428572,BUF,BUF,Team Level,all,56,0.46,0.46,0.46,204258.0,1556.41,141.0,107.31,356.2,49.74,873.83,633.48,135.61,140.46,135.09,1592.0,592.0,588.0,2772.0,134.0,122.0,20.0,356.0,58.0,618.0,896.0,1458.0,2050.0,150.0,320.0,1514.0,1025.0,323.0,369.0,1653.0,403.0,128.0,46.59,48.47,45.95,59.0,34.0,41.0,2727.03,2184.0,2153.54,167.0,23.4,26.48,26.56,136.34,135.49,133.29,1784.91,165.9,124.29,407.95,58.61,1026.33,733.85,159.55,168.32,161.82,1889.0,670.0,640.0,3199.0,196.0,137.0,39.0,439.0,73.0,771.0,943.0,1693.0,2363.0,160.0,336.0,1540.0,1009.0,290.0,400.0,1949.0,450.0,160.0,55.42,55.39,55.08,74.0,63.0,59.0,3272.61,2559.0,2613.69,183.0,26.96,29.57,30.28,159.77,161.93,158.3,-3.3662403974102357,0.9050712686017064,56,56,0.041418206386041184,0.04873248538612931,0.0375995065064771,0.04699938313309637,0.4594330400782014,2.392857142857143,3.5
